island_name,area_km2,centroid_lon,centroid_lat,centroid_easting,centroid_northing,dist_mainland_km,dist_nearest_large_km,effective_isolation_index,aspect
North and Middle Andaman_113,0.104921567544844,92.96769042336933,13.335721329101906,496501.074656462,1474262.5899441282,1370.1039148782456,11.991104732352671,0.0023457241242016537,east
North and Middle Andaman_114,0.3640162067443095,93.07496184435897,13.300405858242645,508119.0782807208,1470358.0828007096,1381.8605818141673,17.443007531389437,0.0023620021577156628,east
North and Middle Andaman_115,0.09266363457501493,93.07608651417266,13.364858073710476,508238.708003138,1477485.8375547682,1381.7000113093895,21.523040333241166,0.0025470298311553647,east
North and Middle Andaman_116,0.06720396504483442,93.08227713234918,13.368385033180926,508908.90395377314,1477876.0963489288,1382.354890505828,22.282329051673976,0.0026000751225331523,east
North and Middle Andaman_117,0.5878547217641745,93.09087146191165,13.415187453711834,509837.59068307915,1483052.2887648905,1383.1033688199939,26.620623940991173,0.002696509257911229,east
North and Middle Andaman_118,0.25381999104399977,92.91514518966713,13.061955953379828,490800.51368441334,1443988.7536487742,1365.942772640032,19.105481900668934,0.0017280371154323932,east
North and Middle Andaman_119,0.4784986216793822,92.91730328161641,13.511412860061336,491050.969798444,1493693.57821054,1364.0325926748412,30.682181731717293,0.0029499879127213254,east
North and Middle Andaman_120,0.4449469988823924,92.90843430233976,13.533819042366448,490092.1379605569,1496171.8387499375,1363.0142883384096,33.208152261206564,0.0030620586441892214,east
North and Middle Andaman_121,3.018414967201375,92.89199888892551,13.589863201225363,488316.48269568506,1502370.55886739,1361.1085018139324,39.5341542968629,0.0033552023572730456,east
North and Middle Andaman_122,0.04849435150108137,92.86625697276902,13.412313891538952,485521.0277651147,1482736.6119614237,1358.832278294539,20.82984066576087,0.0027060419346112067,east
North and Middle Andaman_123,4.788510787284833,92.8328480886769,13.430408213825439,481905.5406548449,1484739.8712704696,1355.1563006303295,24.058726059979158,0.0026777420093733522,east
North and Middle Andaman_124,0.7746881360714838,92.87084398446153,13.507579691494957,486023.1447530143,1493271.836310431,1359.0217120094223,30.877577504551976,0.0029647543121259076,east
North and Middle Andaman_125,0.1987557034181282,92.87586291942308,13.53776209086034,486567.9698267402,1496609.457376712,1359.4840079782596,34.05679430962851,0.003138867931727235,east
North and Middle Andaman_126,0.05185252260221331,93.01501275142392,13.338923127598173,501625.76574648335,1474616.495660349,1375.2062621531104,14.87651088047134,0.0024263580153550163,east
North and Middle Andaman_127,0.05701782411901094,93.03759072121836,13.34230210637806,504070.7302263389,1474990.4331192188,1377.6327065368541,16.78552901409066,0.0024526062265502343,east
North and Middle Andaman_128,0.06388524223772064,93.06268748954473,13.384998196374815,506787.28672538156,1479712.717966176,1380.1707979290218,22.09879522308039,0.0026139074973662566,east
North and Middle Andaman_129,0.08185418142261915,93.00652523490761,13.557318153572382,500705.9931492012,1498768.784738356,1373.5573702823276,36.71085446018126,0.0032742134848791128,east
North and Middle Andaman_130,0.2936358099672347,93.05482921419595,13.563580705143998,505932.0532280289,1499462.0233947407,1378.7628371817227,38.89750902322879,0.0032845664205582003,east
North and Middle Andaman_131,3.360998613659066,93.05288377377153,13.640455136353053,505719.72768766346,1507963.6358732334,1378.3988732076828,46.89241936549668,0.0036569789554825333,east
North and Middle Andaman_132,15.588432651277646,93.00734210059028,13.65406118125278,500794.05083773076,1509467.7432223603,1373.456679144088,47.20429575217972,0.003671840354503855,east
North and Middle Andaman_133,0.03489419935203157,93.02347744357823,13.672564276265657,502538.8960184876,1511514.148541809,1375.173177694801,49.54996806333895,0.0042442386579483885,east
North and Middle Andaman_134,0.5500808596170058,93.0700708482386,13.42176522624915,507585.54384091904,1483778.990330504,1380.8309465112216,25.77401522466481,0.002674405556914501,east
North and Middle Andaman_135,0.44363773196570133,93.10006574379751,13.433394348040874,510832.13254758104,1485066.1748332314,1384.0321887063906,28.796381415661184,0.0027954198808161014,east
North and Middle Andaman_136,7.980102509925619,94.26397931085172,13.447024685718995,636828.13328949,1486922.3702739694,1509.796601035335,146.501336138245,0.020181352644314563,east
North and Middle Andaman_137,4.4350924554758935,93.22468377884255,13.990930876166255,524264.78267894057,1546734.8096309295,1396.8943806997377,89.59915380783427,0.007074642195384918,east
North and Middle Andaman_138,0.24550240842831414,93.36524416596217,14.051363063452458,539434.462814462,1553437.335780592,1412.1508970076295,101.9569286090004,0.008281705165220381,east
North and Middle Andaman_139,14.57220227480898,93.3656325446309,14.111599055256217,539466.0518648449,1560099.3675943725,1412.3153744925246,107.92166912453092,0.008446888577191603,east
North and Middle Andaman_140,0.050901980464696885,93.38221890818689,14.128179038811624,541253.4080200826,1561935.9346031896,1414.1427035834026,110.35774069636473,0.010357019694303405,east
North and Middle Andaman_141,1.2803930037741282,93.36653851057238,14.186376072135129,539550.9091943699,1568369.7387396777,1412.608636218478,115.45126632025423,0.009312288769311934,east
North and Middle Andaman_142,0.17300700836687116,93.35796080887967,14.190977475806639,538624.552186577,1568877.2137045723,1411.6978840763725,115.53983070779285,0.009792341268141009,east
North and Middle Andaman_143,0.06511235655206535,93.55020226042551,14.786071901413774,559210.0465994679,1634737.3737255696,1435.6095429087384,184.28220336901884,0.016599750075782727,east
North and Middle Andaman_144,0.07842003986002086,93.57049129557872,14.847911935934004,561376.0969868428,1641582.7934591174,1438.2875559541844,191.4474614462628,0.015854102215111854,east
